Year-Quarter,State,Year,Month,TelehealthType,ServiceCount,RatePer1000Beneficiaries
2019-1,Maine,2019,3,Live audio/video," 4,784 ",16.6
2019-2,Maine,2019,4,Live audio/video," 3,568 ",12.3
2019-2,Maine,2019,5,Live audio/video," 2,842 ",9.7
2019-2,Maine,2019,6,Live audio/video," 1,949 ",6.6
2019-3,Maine,2019,7,Live audio/video," 1,745 ",5.9
2019-3,Maine,2019,8,Live audio/video," 1,764 ",5.9
2019-3,Maine,2019,9,Live audio/video," 2,117 ",7.0
2019-4,Maine,2019,10,Live audio/video," 2,429 ",8.1
2019-4,Maine,2019,11,Live audio/video," 2,248 ",7.4
2019-4,Maine,2019,12,Live audio/video," 2,313 ",7.6
2020-1,Maine,2020,1,Live audio/video," 3,188 ",10.4
2020-1,Maine,2020,2,Live audio/video," 2,791 ",9.1
2020-1,Maine,2020,3,Live audio/video," 38,729 ",125.3
2020-1,Maine,2020,3,Other telehealth, 528 ,1.7
2020-2,Maine,2020,4,Live audio/video," 131,812 ",383.3
2020-2,Maine,2020,4,Other telehealth," 1,270 ",3.7
2020-2,Maine,2020,5,Live audio/video," 122,638 ",351.8
2020-2,Maine,2020,5,Other telehealth, 229 ,0.7
2020-2,Maine,2020,6,Live audio/video," 105,298 ",297.9
2020-3,Maine,2020,7,Live audio/video," 86,763 ",242.0
2020-3,Maine,2020,8,Live audio/video," 71,352 ",196.3
2020-3,Maine,2020,9,Live audio/video," 72,657 ",197.7
2020-4,Maine,2020,10,Live audio/video," 76,437 ",205.7
2020-4,Maine,2020,11,Live audio/video," 77,274 ",204.1
2020-4,Maine,2020,12,Live audio/video," 94,199 ",243.8
2021-1,Maine,2021,1,Live audio/video," 95,023 ",243.8
2021-1,Maine,2021,2,Live audio/video," 88,778 ",226.1
2021-1,Maine,2021,3,Live audio/video," 96,304 ",242.9
2021-2,Maine,2021,4,Live audio/video," 81,610 ",204.1
2021-2,Maine,2021,5,Live audio/video," 71,536 ",177.8
2021-2,Maine,2021,6,Live audio/video," 67,364 ",166.2
2021-3,Maine,2021,7,Live audio/video," 54,133 ",132.6
2021-3,Maine,2021,8,Live audio/video," 53,743 ",130.6
2021-3,Maine,2021,9,Live audio/video," 56,104 ",135.4
2021-4,Maine,2021,10,Live audio/video," 55,271 ",132.5
2021-4,Maine,2021,11,Live audio/video," 56,796 ",134.9
2021-4,Maine,2021,12,Live audio/video," 60,077 ",141.3
2022-1,Maine,2022,1,Live audio/video," 70,444 ",164.4
2022-1,Maine,2022,2,Live audio/video," 62,981 ",146.4
2022-1,Maine,2022,3,Live audio/video," 69,924 ",161.4
2022-2,Maine,2022,4,Live audio/video," 56,803 ",130.4
2022-2,Maine,2022,5,Live audio/video," 58,183 ",132.9
2022-2,Maine,2022,6,Live audio/video," 56,672 ",128.8
2022-3,Maine,2022,7,Live audio/video," 48,401 ",109.3
2022-3,Maine,2022,8,Live audio/video," 55,188 ",123.8
2022-3,Maine,2022,9,Live audio/video," 51,619 ",115.2
2022-4,Maine,2022,10,Live audio/video," 50,071 ",110.2
2022-4,Maine,2022,11,Live audio/video," 51,332 ",112.1
2022-4,Maine,2022,12,Live audio/video," 49,431 ",107.0
2018-1,Maryland,2018,1,Live audio/video," 2,772 ",2.0
2018-1,Maryland,2018,2,Live audio/video," 2,515 ",1.8
2018-1,Maryland,2018,3,Live audio/video," 2,710 ",1.9
2018-2,Maryland,2018,4,Live audio/video," 2,812 ",2.0
2018-2,Maryland,2018,5,Live audio/video," 3,048 ",2.2
2018-2,Maryland,2018,6,Live audio/video," 3,059 ",2.2
2018-3,Maryland,2018,7,Live audio/video," 2,885 ",2.1
2018-3,Maryland,2018,8,Live audio/video," 3,189 ",2.3
2018-3,Maryland,2018,9,Live audio/video," 2,366 ",1.7
2018-4,Maryland,2018,10,Live audio/video," 3,219 ",2.3
2018-4,Maryland,2018,11,Live audio/video," 3,123 ",2.2
2018-4,Maryland,2018,12,Live audio/video," 3,284 ",2.3
2019-1,Maryland,2019,1,Live audio/video," 4,111 ",2.9
2019-1,Maryland,2019,2,Live audio/video," 3,476 ",2.5
2019-1,Maryland,2019,3,Live audio/video," 4,081 ",2.9
2019-2,Maryland,2019,4,Live audio/video," 4,543 ",3.2
2019-2,Maryland,2019,5,Live audio/video," 4,350 ",3.1
2019-2,Maryland,2019,6,Live audio/video," 3,680 ",2.6
2019-3,Maryland,2019,7,Live audio/video," 3,911 ",2.8
2019-3,Maryland,2019,8,Live audio/video," 3,737 ",2.6
2019-3,Maryland,2019,9,Live audio/video," 3,513 ",2.5
2019-4,Maryland,2019,10,Live audio/video," 4,292 ",3.0
2019-4,Maryland,2019,11,Live audio/video," 3,882 ",2.7
2019-4,Maryland,2019,12,Live audio/video," 3,986 ",2.8
2020-1,Maryland,2020,1,Live audio/video," 6,652 ",4.7
2020-1,Maryland,2020,2,Live audio/video," 7,583 ",5.3
2020-1,Maryland,2020,3,Live audio/video," 92,932 ",65.0
2020-1,Maryland,2020,3,Other telehealth, 943 ,0.7
2020-2,Maryland,2020,4,Live audio/video," 293,097 ",203.0
2020-2,Maryland,2020,4,Other telehealth," 2,011 ",1.4
2020-2,Maryland,2020,5,Live audio/video," 294,452 ",202.3
2020-2,Maryland,2020,5,Other telehealth, 956 ,0.7
2020-2,Maryland,2020,6,Live audio/video," 272,791 ",185.7
2020-3,Maryland,2020,7,Live audio/video," 256,159 ",172.6
2020-3,Maryland,2020,8,Live audio/video," 236,727 ",158.1
2020-3,Maryland,2020,9,Live audio/video," 268,774 ",178.0
2020-4,Maryland,2020,10,Live audio/video," 284,751 ",187.0
2020-4,Maryland,2020,11,Live audio/video," 261,341 ",170.0
2020-4,Maryland,2020,12,Live audio/video," 300,009 ",192.8
2021-1,Maryland,2021,1,Live audio/video," 294,701 ",188.0
2021-1,Maryland,2021,2,Live audio/video," 285,493 ",181.2
2021-1,Maryland,2021,3,Live audio/video," 315,911 ",199.0
2021-1,Maryland,2021,3,Remote patient monitoring, 866 ,0.5
2021-2,Maryland,2021,4,Live audio/video," 280,843 ",175.9
2021-2,Maryland,2021,4,Remote patient monitoring, 932 ,0.6
2021-2,Maryland,2021,5,Live audio/video," 255,231 ",159.0
2021-2,Maryland,2021,5,Remote patient monitoring," 1,023 ",0.6
2021-2,Maryland,2021,6,Live audio/video," 228,941 ",141.8
2021-2,Maryland,2021,6,Remote patient monitoring," 1,006 ",0.6
2021-3,Maryland,2021,7,Live audio/video," 194,272 ",119.5
2021-3,Maryland,2021,7,Remote patient monitoring," 1,000 ",0.6
2021-3,Maryland,2021,8,Live audio/video," 188,967 ",115.5
2021-3,Maryland,2021,8,Remote patient monitoring," 1,057 ",0.6
2021-3,Maryland,2021,9,Live audio/video," 185,098 ",112.5
2021-3,Maryland,2021,9,Remote patient monitoring," 1,168 ",0.7
2021-4,Maryland,2021,10,Live audio/video," 182,841 ",110.6
2021-4,Maryland,2021,10,Remote patient monitoring," 1,201 ",0.7
2021-4,Maryland,2021,11,Live audio/video," 180,913 ",108.7
2021-4,Maryland,2021,11,Remote patient monitoring," 1,219 ",0.7
2021-4,Maryland,2021,12,Live audio/video," 184,135 ",109.9
2021-4,Maryland,2021,12,Remote patient monitoring," 1,328 ",0.8
2022-1,Maryland,2022,1,Live audio/video," 215,711 ",127.9
2022-1,Maryland,2022,1,Remote patient monitoring," 1,137 ",0.7
2022-1,Maryland,2022,2,Live audio/video," 199,213 ",117.5
2022-1,Maryland,2022,2,Remote patient monitoring," 1,069 ",0.6
2022-1,Maryland,2022,3,Live audio/video," 215,490 ",126.4
2022-1,Maryland,2022,3,Remote patient monitoring," 1,324 ",0.8
2022-2,Maryland,2022,4,Live audio/video," 183,095 ",107.0
2022-2,Maryland,2022,4,Remote patient monitoring," 1,092 ",0.6
2022-2,Maryland,2022,5,Live audio/video," 188,582 ",109.8
2022-2,Maryland,2022,5,Remote patient monitoring," 1,154 ",0.7
2022-2,Maryland,2022,6,Live audio/video," 189,602 ",109.9
2022-2,Maryland,2022,6,Remote patient monitoring," 1,134 ",0.7
2022-3,Maryland,2022,7,Live audio/video," 172,536 ",99.5
2022-3,Maryland,2022,7,Remote patient monitoring," 1,150 ",0.7
2022-3,Maryland,2022,8,Live audio/video," 192,764 ",110.6
2022-3,Maryland,2022,8,Remote patient monitoring," 1,220 ",0.7
2022-3,Maryland,2022,9,Live audio/video," 178,056 ",101.7
2022-3,Maryland,2022,9,Remote patient monitoring," 1,176 ",0.7
2022-4,Maryland,2022,10,Live audio/video," 179,993 ",102.4
2022-4,Maryland,2022,10,Remote patient monitoring," 1,217 ",0.7
2022-4,Maryland,2022,11,Live audio/video," 182,042 ",103.1
2022-4,Maryland,2022,11,Remote patient monitoring," 1,283 ",0.7
2022-4,Maryland,2022,12,Live audio/video," 173,979 ",98.2
2022-4,Maryland,2022,12,Remote patient monitoring," 1,310 ",0.7
2019-1,Massachusetts,2019,1,Live audio/video, 939 ,0.5
2019-1,Massachusetts,2019,2,Live audio/video, 889 ,0.5
2019-1,Massachusetts,2019,3,Live audio/video, 914 ,0.5
2019-2,Massachusetts,2019,4,Live audio/video," 1,000 ",0.5
2019-2,Massachusetts,2019,5,Live audio/video," 1,040 ",0.6
2019-3,Massachusetts,2019,7,Live audio/video, 893 ,0.5
2019-3,Massachusetts,2019,9,Live audio/video, 997 ,0.5
2019-4,Massachusetts,2019,10,Live audio/video," 1,177 ",0.6
2019-4,Massachusetts,2019,11,Live audio/video," 1,050 ",0.6
2019-4,Massachusetts,2019,12,Live audio/video," 1,100 ",0.6
2020-1,Massachusetts,2020,1,Live audio/video," 1,524 ",0.8
2020-1,Massachusetts,2020,2,Live audio/video," 1,818 ",1.0
2020-1,Massachusetts,2020,3,Live audio/video," 223,353 ",120.1
2020-1,Massachusetts,2020,3,Other telehealth," 1,858 ",1.0
2020-2,Massachusetts,2020,4,Live audio/video," 716,855 ",382.9
2020-2,Massachusetts,2020,4,Other telehealth," 1,754 ",0.9
2020-2,Massachusetts,2020,4,Store and forward," 2,302 ",1.2
2020-2,Massachusetts,2020,5,Live audio/video," 708,456 ",375.1
2020-2,Massachusetts,2020,5,Other telehealth, 862 ,0.5
2020-2,Massachusetts,2020,5,Store and forward," 2,149 ",1.1
2020-2,Massachusetts,2020,6,Live audio/video," 714,937 ",375.2
2020-2,Massachusetts,2020,6,Store and forward," 2,065 ",1.1
2020-3,Massachusetts,2020,7,Live audio/video," 660,258 ",342.7
2020-3,Massachusetts,2020,7,Store and forward," 1,564 ",0.8
2020-3,Massachusetts,2020,8,Live audio/video," 577,797 ",296.0
2020-3,Massachusetts,2020,8,Store and forward," 1,349 ",0.7
2020-3,Massachusetts,2020,9,Live audio/video," 593,976 ",301.4
2020-3,Massachusetts,2020,9,Store and forward," 1,314 ",0.7
2020-4,Massachusetts,2020,10,Live audio/video," 585,614 ",294.1
2020-4,Massachusetts,2020,10,Store and forward," 1,243 ",0.6
2020-4,Massachusetts,2020,11,Live audio/video," 555,443 ",276.4
2020-4,Massachusetts,2020,11,Store and forward," 1,045 ",0.5
2020-4,Massachusetts,2020,12,Live audio/video," 661,601 ",331.2
2020-4,Massachusetts,2020,12,Store and forward," 1,378 ",0.7
2021-1,Massachusetts,2021,1,Live audio/video," 657,205 ",326.6
2021-1,Massachusetts,2021,1,Store and forward," 1,590 ",0.8
2021-1,Massachusetts,2021,2,Live audio/video," 625,774 ",309.3
2021-1,Massachusetts,2021,2,Store and forward," 1,454 ",0.7
2021-1,Massachusetts,2021,3,Live audio/video," 706,264 ",346.8
2021-1,Massachusetts,2021,3,Store and forward," 1,563 ",0.8
2021-2,Massachusetts,2021,4,Live audio/video," 613,182 ",299.1
2021-2,Massachusetts,2021,4,Store and forward," 1,318 ",0.6
2021-2,Massachusetts,2021,5,Live audio/video," 540,836 ",262.1
2021-2,Massachusetts,2021,5,Store and forward," 1,130 ",0.5
2021-2,Massachusetts,2021,6,Live audio/video," 528,090 ",254.2
2021-3,Massachusetts,2021,7,Live audio/video," 446,719 ",213.1
2021-3,Massachusetts,2021,8,Live audio/video," 439,170 ",207.6
2021-3,Massachusetts,2021,9,Live audio/video," 425,670 ",199.4
2021-4,Massachusetts,2021,10,Live audio/video," 398,238 ",185.0
2021-4,Massachusetts,2021,11,Live audio/video," 398,164 ",183.5
2021-4,Massachusetts,2021,12,Live audio/video," 407,262 ",186.4
2022-1,Massachusetts,2022,1,Live audio/video," 486,952 ",220.3
2022-1,Massachusetts,2022,1,Store and forward," 1,286 ",0.6
2022-1,Massachusetts,2022,2,Live audio/video," 419,182 ",188.8
2022-1,Massachusetts,2022,2,Store and forward," 1,021 ",0.5
2022-1,Massachusetts,2022,3,Live audio/video," 457,664 ",204.9
2022-1,Massachusetts,2022,3,Store and forward," 1,312 ",0.6
2022-2,Massachusetts,2022,4,Live audio/video," 353,981 ",157.5
2022-2,Massachusetts,2022,4,Store and forward," 1,397 ",0.6
2022-2,Massachusetts,2022,5,Live audio/video," 331,457 ",146.6
2022-2,Massachusetts,2022,5,Store and forward," 1,970 ",0.9
2022-2,Massachusetts,2022,6,Live audio/video," 334,350 ",147.1
2022-2,Massachusetts,2022,6,Store and forward," 2,876 ",1.3
2022-3,Massachusetts,2022,7,Live audio/video," 295,225 ",128.9
2022-3,Massachusetts,2022,7,Store and forward," 2,486 ",1.1
2022-3,Massachusetts,2022,8,Live audio/video," 330,484 ",143.2
2022-3,Massachusetts,2022,8,Store and forward," 2,825 ",1.2
2022-3,Massachusetts,2022,9,Live audio/video," 311,582 ",134.0
2022-3,Massachusetts,2022,9,Store and forward," 2,470 ",1.1
2022-4,Massachusetts,2022,10,Live audio/video," 309,091 ",131.8
2022-4,Massachusetts,2022,10,Store and forward," 2,510 ",1.1
2022-4,Massachusetts,2022,11,Live audio/video," 314,825 ",133.6
2022-4,Massachusetts,2022,11,Store and forward," 2,585 ",1.1
2022-4,Massachusetts,2022,12,Live audio/video," 304,389 ",128.3
2022-4,Massachusetts,2022,12,Store and forward," 2,436 ",1.0
2018-1,Michigan,2018,1,Live audio/video," 5,564 ",2.2
2018-1,Michigan,2018,2,Live audio/video," 4,917 ",2.0
2018-1,Michigan,2018,3,Live audio/video," 5,262 ",2.1
2018-2,Michigan,2018,4,Live audio/video," 5,332 ",2.1
2018-2,Michigan,2018,5,Live audio/video," 5,335 ",2.1
2018-2,Michigan,2018,6,Live audio/video," 4,826 ",1.9
2018-3,Michigan,2018,7,Live audio/video," 4,800 ",1.9
2018-3,Michigan,2018,8,Live audio/video," 5,518 ",2.2
2018-3,Michigan,2018,9,Live audio/video," 5,134 ",2.0
2018-4,Michigan,2018,10,Live audio/video," 5,925 ",2.4
2018-4,Michigan,2018,11,Live audio/video," 5,241 ",2.1
2018-4,Michigan,2018,12,Live audio/video," 4,864 ",1.9
2019-1,Michigan,2019,1,Live audio/video," 5,974 ",2.4
2019-1,Michigan,2019,2,Live audio/video," 5,619 ",2.2
2019-1,Michigan,2019,3,Live audio/video," 6,418 ",2.6
2019-2,Michigan,2019,4,Live audio/video," 6,738 ",2.7
2019-2,Michigan,2019,5,Live audio/video," 6,723 ",2.7
2019-2,Michigan,2019,6,Live audio/video," 5,967 ",2.4
2019-3,Michigan,2019,7,Live audio/video," 6,477 ",2.6
2019-3,Michigan,2019,8,Live audio/video," 6,425 ",2.6
2019-3,Michigan,2019,9,Live audio/video," 7,087 ",2.9
2019-4,Michigan,2019,10,Live audio/video," 7,694 ",3.1
2019-4,Michigan,2019,11,Live audio/video," 6,730 ",2.7
2019-4,Michigan,2019,12,Live audio/video," 6,879 ",2.8
2020-1,Michigan,2020,1,Live audio/video," 8,428 ",3.4
2020-1,Michigan,2020,2,Live audio/video," 8,318 ",3.3
2020-1,Michigan,2020,3,Live audio/video," 172,685 ",69.0
2020-1,Michigan,2020,3,Other telehealth," 1,799 ",0.7
2020-2,Michigan,2020,4,Live audio/video," 564,514 ",222.6
2020-2,Michigan,2020,4,Other telehealth," 1,723 ",0.7
2020-2,Michigan,2020,5,Live audio/video," 513,238 ",199.9
2020-2,Michigan,2020,6,Live audio/video," 453,299 ",174.5
2020-3,Michigan,2020,7,Live audio/video," 400,459 ",152.3
2020-3,Michigan,2020,8,Live audio/video," 377,797 ",142.0
2020-3,Michigan,2020,9,Live audio/video," 381,244 ",141.8
2020-4,Michigan,2020,10,Live audio/video," 389,658 ",143.4
2020-4,Michigan,2020,11,Live audio/video," 411,733 ",149.9
2020-4,Michigan,2020,12,Live audio/video," 455,465 ",163.9
2021-1,Michigan,2021,1,Live audio/video," 457,830 ",163.5
2021-1,Michigan,2021,2,Live audio/video," 435,603 ",154.6
2021-1,Michigan,2021,3,Live audio/video," 465,614 ",164.1
2021-2,Michigan,2021,4,Live audio/video," 425,240 ",149.1
2021-2,Michigan,2021,5,Live audio/video," 367,918 ",128.2
2021-2,Michigan,2021,6,Live audio/video," 357,498 ",123.9
2021-3,Michigan,2021,7,Live audio/video," 304,185 ",104.7
2021-3,Michigan,2021,8,Live audio/video," 311,447 ",106.5
2021-3,Michigan,2021,9,Live audio/video," 316,160 ",107.5
2021-4,Michigan,2021,10,Live audio/video," 297,397 ",100.5
2021-4,Michigan,2021,11,Live audio/video," 309,864 ",104.1
2021-4,Michigan,2021,12,Live audio/video," 311,088 ",103.8
2022-1,Michigan,2022,1,Live audio/video," 376,805 ",125.1
2022-1,Michigan,2022,2,Live audio/video," 328,865 ",108.8
2022-1,Michigan,2022,3,Live audio/video," 338,728 ",111.5
2022-2,Michigan,2022,4,Live audio/video," 297,638 ",97.6
2022-2,Michigan,2022,5,Live audio/video," 298,073 ",97.3
2022-2,Michigan,2022,6,Live audio/video," 292,222 ",94.9
2022-3,Michigan,2022,7,Live audio/video," 259,328 ",83.8
2022-3,Michigan,2022,8,Live audio/video," 293,144 ",94.2
2022-3,Michigan,2022,9,Live audio/video," 274,739 ",87.9
2022-4,Michigan,2022,10,Live audio/video," 268,939 ",85.6
2022-4,Michigan,2022,11,Live audio/video," 271,057 ",85.8
2022-4,Michigan,2022,12,Live audio/video," 262,067 ",82.5
2018-1,Minnesota,2018,1,Live audio/video," 5,917 ",5.1
2018-1,Minnesota,2018,2,Live audio/video," 5,386 ",4.7
2018-1,Minnesota,2018,3,Live audio/video," 5,494 ",4.8
2018-2,Minnesota,2018,4,Live audio/video," 5,379 ",4.7
2018-2,Minnesota,2018,5,Live audio/video," 5,936 ",5.2
2018-2,Minnesota,2018,6,Live audio/video," 4,691 ",4.1
2018-3,Minnesota,2018,7,Live audio/video," 4,395 ",3.9
2018-3,Minnesota,2018,8,Live audio/video," 5,168 ",4.6
2018-3,Minnesota,2018,9,Live audio/video," 5,242 ",4.7
2018-4,Minnesota,2018,10,Live audio/video," 6,419 ",5.8
2018-4,Minnesota,2018,11,Live audio/video," 6,116 ",5.5
2018-4,Minnesota,2018,12,Live audio/video," 5,312 ",4.9
2019-1,Minnesota,2019,1,Live audio/video," 6,362 ",5.8
2019-1,Minnesota,2019,2,Live audio/video," 5,747 ",5.3
2019-1,Minnesota,2019,3,Live audio/video," 6,243 ",5.8
2019-2,Minnesota,2019,4,Live audio/video," 6,824 ",6.3
2019-2,Minnesota,2019,5,Live audio/video," 6,685 ",6.2
2019-2,Minnesota,2019,6,Live audio/video," 5,175 ",4.8
2019-3,Minnesota,2019,7,Live audio/video," 5,813 ",5.4
2019-3,Minnesota,2019,8,Live audio/video," 6,097 ",5.7
2019-3,Minnesota,2019,9,Live audio/video," 6,556 ",6.1
2019-4,Minnesota,2019,10,Live audio/video," 7,963 ",7.4
2019-4,Minnesota,2019,11,Live audio/video," 6,834 ",6.4
2019-4,Minnesota,2019,12,Live audio/video," 6,968 ",6.5
2020-1,Minnesota,2020,1,Live audio/video," 8,999 ",8.4
2020-1,Minnesota,2020,1,Other telehealth, 667 ,0.6
2020-1,Minnesota,2020,2,Live audio/video," 8,642 ",8.1
2020-1,Minnesota,2020,2,Other telehealth, 646 ,0.6
2020-1,Minnesota,2020,3,Live audio/video," 97,166 ",90.4
2020-1,Minnesota,2020,3,Other telehealth," 1,788 ",1.7
2020-2,Minnesota,2020,4,Live audio/video," 353,752 ",323.4
2020-2,Minnesota,2020,4,Other telehealth," 1,693 ",1.5
2020-2,Minnesota,2020,4,Store and forward, 834 ,0.8
2020-2,Minnesota,2020,5,Live audio/video," 333,242 ",299.8
2020-2,Minnesota,2020,5,Other telehealth," 1,178 ",1.1
2020-2,Minnesota,2020,5,Store and forward, 689 ,0.6
2020-2,Minnesota,2020,6,Live audio/video," 302,592 ",268.7
2020-2,Minnesota,2020,6,Other telehealth," 1,091 ",1.0
2020-2,Minnesota,2020,6,Store and forward, 545 ,0.5
2020-3,Minnesota,2020,7,Live audio/video," 274,415 ",240.3
2020-3,Minnesota,2020,7,Other telehealth," 1,114 ",1.0
2020-3,Minnesota,2020,7,Store and forward, 550 ,0.5
2020-3,Minnesota,2020,8,Live audio/video," 248,918 ",215.3
2020-3,Minnesota,2020,8,Other telehealth, 986 ,0.9
2020-3,Minnesota,2020,8,Store and forward, 521 ,0.5
2020-3,Minnesota,2020,9,Live audio/video," 262,049 ",224.0
2020-3,Minnesota,2020,9,Other telehealth, 977 ,0.8
2020-4,Minnesota,2020,10,Live audio/video," 284,815 ",240.7
2020-4,Minnesota,2020,10,Other telehealth, 983 ,0.8
2020-4,Minnesota,2020,10,Store and forward, 549 ,0.5
2020-4,Minnesota,2020,11,Live audio/video," 292,853 ",245.4
2020-4,Minnesota,2020,11,Other telehealth," 1,141 ",1.0
2020-4,Minnesota,2020,11,Store and forward, 587 ,0.5
2020-4,Minnesota,2020,12,Live audio/video," 325,382 ",268.9
2020-4,Minnesota,2020,12,Other telehealth," 1,105 ",0.9
2020-4,Minnesota,2020,12,Store and forward, 591 ,0.5
2021-1,Minnesota,2021,1,Live audio/video," 314,564 ",256.8
2021-1,Minnesota,2021,1,Other telehealth," 1,095 ",0.9
2021-1,Minnesota,2021,2,Live audio/video," 289,745 ",234.8
2021-1,Minnesota,2021,2,Other telehealth, 965 ,0.8
2021-1,Minnesota,2021,3,Live audio/video," 311,099 ",249.5
2021-1,Minnesota,2021,3,Other telehealth," 1,158 ",0.9
2021-2,Minnesota,2021,4,Live audio/video," 276,156 ",219.7
2021-2,Minnesota,2021,4,Other telehealth," 1,377 ",1.1
2021-2,Minnesota,2021,5,Live audio/video," 241,688 ",191.4
2021-2,Minnesota,2021,5,Other telehealth," 1,286 ",1.0
2021-2,Minnesota,2021,6,Live audio/video," 219,250 ",172.5
2021-2,Minnesota,2021,6,Other telehealth," 1,092 ",0.9
2021-3,Minnesota,2021,7,Live audio/video," 180,631 ",141.1
2021-3,Minnesota,2021,7,Other telehealth," 1,263 ",1.0
2021-3,Minnesota,2021,8,Live audio/video," 182,377 ",141.6
2021-3,Minnesota,2021,8,Other telehealth," 1,442 ",1.1
2021-3,Minnesota,2021,9,Live audio/video," 182,682 ",141.0
2021-3,Minnesota,2021,9,Other telehealth," 1,699 ",1.3
2021-4,Minnesota,2021,10,Live audio/video," 179,684 ",137.9
2021-4,Minnesota,2021,10,Other telehealth," 1,897 ",1.5
2021-4,Minnesota,2021,11,Live audio/video," 184,393 ",140.7
2021-4,Minnesota,2021,11,Other telehealth," 2,209 ",1.7
2021-4,Minnesota,2021,12,Live audio/video," 186,378 ",141.2
2021-4,Minnesota,2021,12,Other telehealth," 2,460 ",1.9
2022-1,Minnesota,2022,1,Live audio/video," 215,031 ",161.6
2022-1,Minnesota,2022,1,Other telehealth," 1,953 ",1.5
2022-1,Minnesota,2022,2,Live audio/video," 193,894 ",145.1
2022-1,Minnesota,2022,2,Other telehealth," 1,281 ",1.0
2022-1,Minnesota,2022,3,Live audio/video," 206,808 ",153.8
2022-1,Minnesota,2022,3,Other telehealth," 1,374 ",1.0
2022-2,Minnesota,2022,4,Live audio/video," 171,346 ",127.0
2022-2,Minnesota,2022,4,Other telehealth," 1,425 ",1.1
2022-2,Minnesota,2022,5,Live audio/video," 167,818 ",124.0
2022-2,Minnesota,2022,5,Other telehealth," 1,371 ",1.0
2022-2,Minnesota,2022,6,Live audio/video," 146,822 ",108.1
2022-2,Minnesota,2022,6,Other telehealth," 1,329 ",1.0
2022-3,Minnesota,2022,7,Live audio/video," 116,563 ",85.2
2022-3,Minnesota,2022,7,Other telehealth," 1,280 ",0.9
2022-3,Minnesota,2022,8,Live audio/video," 133,191 ",96.7
2022-3,Minnesota,2022,8,Other telehealth," 1,414 ",1.0
2022-3,Minnesota,2022,9,Live audio/video," 124,928 ",90.1
2022-3,Minnesota,2022,9,Other telehealth," 1,338 ",1.0
2022-4,Minnesota,2022,10,Live audio/video," 125,586 ",90.0
2022-4,Minnesota,2022,10,Other telehealth," 1,830 ",1.3
2022-4,Minnesota,2022,11,Live audio/video," 131,499 ",93.5
2022-4,Minnesota,2022,11,Other telehealth," 2,027 ",1.4
2022-4,Minnesota,2022,12,Live audio/video," 129,503 ",91.5
2022-4,Minnesota,2022,12,Other telehealth," 1,947 ",1.4
2018-1,Mississippi,2018,1,Live audio/video, 951 ,1.2
2018-1,Mississippi,2018,2,Live audio/video, 956 ,1.2
2018-1,Mississippi,2018,3,Live audio/video," 1,057 ",1.4
2018-2,Mississippi,2018,4,Live audio/video," 1,036 ",1.4
2018-2,Mississippi,2018,5,Live audio/video," 1,062 ",1.4
2018-2,Mississippi,2018,6,Live audio/video," 1,001 ",1.3
2018-3,Mississippi,2018,7,Live audio/video," 1,001 ",1.3
2018-3,Mississippi,2018,8,Live audio/video," 1,152 ",1.5
2018-3,Mississippi,2018,9,Live audio/video," 1,022 ",1.4
2018-4,Mississippi,2018,10,Live audio/video," 1,160 ",1.6
2018-4,Mississippi,2018,11,Live audio/video," 1,070 ",1.4
